file,line,name,type,category,pattern,message
tests\unit\explanations\test_explanation_helpers.py,467,_to_python_number,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,491,_build_uncertainty_payload,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,502,_build_uncertainty_payload,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,522,_ignored_features_for_instance,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,528,_ignored_features_for_instance,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,535,_build_instance_uncertainty,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,544,_build_instance_uncertainty,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,550,_build_instance_uncertainty,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,557,_get_explainer,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanations.py
tests\unit\explanations\test_explanation_helpers.py,581,_build_condition_payload,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,591,_build_condition_payload,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,652,_predict_conjunctive,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,681,_get_explainer,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanations.py
tests\unit\explanations\test_explanation_helpers.py,684,_define_conditions,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,77,_to_python_number,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,78,_to_python_number,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,80,_to_python_number,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,82,_to_python_number,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,86,_normalize_percentile_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,88,_normalize_percentile_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,90,_normalize_percentile_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,92,_normalize_percentile_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,95,_compute_confidence_level,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,97,_compute_confidence_level,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,99,_compute_confidence_level,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,101,_compute_confidence_level,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,132,_convert_condition_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,134,_convert_condition_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,135,_convert_condition_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,136,_convert_condition_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,237,_rules,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\explanations\test_explanation_more.py
tests\unit\explanations\test_explanation_helpers.py,247,_build_interval,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,357,_rules,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\explanations\test_explanation_more.py
tests\unit\explanations\test_explanation_helpers.py,422,_rank_features,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,438,_normalize_percentile_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,441,_normalize_percentile_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,442,_normalize_percentile_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,443,_normalize_percentile_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,446,_compute_confidence_level,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,449,_compute_confidence_level,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,452,_compute_confidence_level,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,458,_get_percentiles,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,474,_normalize_threshold_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,477,_normalize_threshold_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,480,_normalize_threshold_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,483,_normalize_threshold_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,486,_normalize_threshold_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,559,_safe_feature_name,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,560,_safe_feature_name,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,561,_safe_feature_name,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,565,_convert_condition_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,568,_convert_condition_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,571,_convert_condition_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,574,_convert_condition_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,577,_convert_condition_value,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,669,_predict_conjunctive,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_helpers.py,255,_to_python_number,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_more.py,211,_rules,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\explanations\test_explanation_more.py
tests\unit\explanations\test_explanation_more.py,227,_rules,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\explanations\test_explanation_more.py
tests\unit\explanations\test_explanation_more.py,228,_has_rules,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanation.py
tests\unit\explanations\test_explanation_more.py,127,_explainer,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\plugins\builtins.py
tests\unit\explanations\test_explanation_more.py,38,_explainer,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\plugins\builtins.py
tests\unit\explanations\test_explanation_more.py,43,_explainer,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\plugins\builtins.py
tests\unit\explanations\test_explanation_more.py,45,_get_explainer,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\explanations\explanations.py
tests\unit\integrations\test_integration_helpers.py,39,_enabled,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,40,_explainer_instance,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,41,_reference_explanation,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,57,_enabled,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,58,_explainer_instance,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,59,_reference_explanation,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,108,_enabled,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,110,_explainer_instance,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,112,_reference_explanation,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,148,_enabled,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,149,_explainer_instance,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,150,_reference_explanation,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,166,_enabled,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,167,_explainer_instance,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,168,_reference_explanation,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,217,_enabled,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,219,_explainer_instance,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,221,_reference_explanation,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,21,_explainer_instance,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,22,_reference_explanation,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,48,_explainer_instance,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,49,_reference_explanation,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,65,_enabled,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,66,_explainer_instance,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,67,_reference_explanation,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,130,_explainer_instance,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,131,_reference_explanation,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,157,_explainer_instance,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,158,_reference_explanation,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,174,_enabled,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,175,_explainer_instance,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\integrations\test_integration_helpers.py,176,_reference_explanation,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\integrations\shap.py
tests\unit\legacy\test_plotting.py,1160,_compose_save_target,function_call,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,1168,_compose_save_target,function_call,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,19,_confidence,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\legacy\test_plotting.py
tests\unit\legacy\test_plotting.py,22,_confidence,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\legacy\test_plotting.py
tests\unit\legacy\test_plotting.py,27,_multiclass,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\legacy\test_plotting.py
tests\unit\legacy\test_plotting.py,30,_multiclass,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\legacy\test_plotting.py
tests\unit\legacy\test_plotting.py,50,_mode,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\legacy\test_plotting.py
tests\unit\legacy\test_plotting.py,51,_thresholded,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\legacy\test_plotting.py
tests\unit\legacy\test_plotting.py,60,_class_labels,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\legacy\test_plotting.py
tests\unit\legacy\test_plotting.py,64,_explainer,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\plugins\builtins.py
tests\unit\legacy\test_plotting.py,65,_one_sided,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\legacy\test_plotting.py
tests\unit\legacy\test_plotting.py,68,_one_sided,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\legacy\test_plotting.py
tests\unit\legacy\test_plotting.py,71,_thresholded,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\legacy\test_plotting.py
tests\unit\legacy\test_plotting.py,74,_class_labels,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\legacy\test_plotting.py
tests\unit\legacy\test_plotting.py,77,_mode,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\legacy\test_plotting.py
tests\unit\legacy\test_plotting.py,80,_explainer,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\plugins\builtins.py
tests\unit\legacy\test_plotting.py,107,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,153,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,178,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,231,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,247,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,263,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,281,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,321,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,381,_plot_regression,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,430,_plot_regression,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,550,_plot_regression,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,644,_plot_triangular,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,684,_plot_triangular,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,707,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,723,_plot_regression,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,763,_plot_global,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,786,_plot_global,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,841,_plot_global,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,842,_plot_global,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,850,_plot_global,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,867,_plot_global,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,904,_plot_proba_triangle,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,921,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,985,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,1059,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,1139,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,139,_MATPLOTLIB_IMPORT_ERROR,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,207,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,299,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,360,_plot_global,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,409,_plot_regression,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,458,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,476,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,516,_plot_global,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,528,_plot_regression,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,666,_plot_triangular,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,894,_plot_global,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,959,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,1008,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,1031,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\legacy\test_plotting.py,1110,_plot_probabilistic,attribute,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\legacy\plotting.py
tests\unit\parallel\test_process_executor_initializer.py,43,_max_workers,attribute,Category B: Test Utilities,Pattern 2 (Test Utility Fix),Defined in unit\plugins\test_execution_strategy_wrappers.py
tests\unit\perf\test_cache.py,152,_hash_part,function_call,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\perf\cache.py
tests\unit\perf\test_cache.py,163,_hash_part,function_call,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\perf\cache.py
tests\unit\perf\test_cache.py,171,_hash_part,function_call,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\perf\cache.py
tests\unit\perf\test_cache.py,181,_hash_part,function_call,Category A: Internal Logic Testing,Pattern 1 (Internal Logic Fix),Defined in calibrated_explanations\perf\cache.py
