seed,model,instance_id,method,significance,top1_correct,top2_correct,noise_rules,total_rules,noise_rule_fraction
29,rf,263,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,263,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,265,standard_multibin,,0,0,4,6,0.6666666666666666
29,rf,265,guarded,0.05,1,1,2,4,0.5
29,rf,265,guarded,0.1,1,1,2,4,0.5
29,rf,265,guarded,0.2,1,1,2,4,0.5
29,rf,266,standard_multibin,,1,1,3,6,0.5
29,rf,266,guarded,0.05,1,1,2,4,0.5
29,rf,266,guarded,0.1,1,1,2,4,0.5
29,rf,266,guarded,0.2,1,0,1,2,0.5
29,rf,274,standard_multibin,,1,1,4,8,0.5
29,rf,274,guarded,0.05,1,1,2,4,0.5
29,rf,274,guarded,0.1,1,1,2,4,0.5
29,rf,274,guarded,0.2,1,1,2,4,0.5
29,rf,277,standard_multibin,,1,1,4,6,0.6666666666666666
29,rf,277,guarded,0.05,0,0,0,0,0.0
29,rf,277,guarded,0.1,0,0,0,0,0.0
29,rf,277,guarded,0.2,0,0,0,0,0.0
29,rf,283,standard_multibin,,1,1,2,5,0.4
29,rf,283,guarded,0.05,1,1,2,4,0.5
29,rf,283,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,283,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,285,standard_multibin,,1,1,0,4,0.0
29,rf,285,guarded,0.05,1,1,1,3,0.3333333333333333
29,rf,285,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,285,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,287,standard_multibin,,1,1,4,7,0.5714285714285714
29,rf,287,guarded,0.05,1,1,2,4,0.5
29,rf,287,guarded,0.1,1,1,2,4,0.5
29,rf,287,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,288,standard_multibin,,1,0,4,7,0.5714285714285714
29,rf,288,guarded,0.05,1,1,2,4,0.5
29,rf,288,guarded,0.1,1,1,2,4,0.5
29,rf,288,guarded,0.2,1,1,2,4,0.5
29,rf,292,standard_multibin,,1,1,4,6,0.6666666666666666
29,rf,292,guarded,0.05,1,1,2,4,0.5
29,rf,292,guarded,0.1,1,1,2,4,0.5
29,rf,292,guarded,0.2,1,0,2,3,0.6666666666666666
29,rf,294,standard_multibin,,1,1,3,7,0.42857142857142855
29,rf,294,guarded,0.05,1,1,2,4,0.5
29,rf,294,guarded,0.1,1,1,2,4,0.5
29,rf,294,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,296,standard_multibin,,1,0,2,5,0.4
29,rf,296,guarded,0.05,1,1,2,4,0.5
29,rf,296,guarded,0.1,1,1,0,2,0.0
29,rf,296,guarded,0.2,1,1,0,2,0.0
29,rf,301,standard_multibin,,1,0,3,6,0.5
29,rf,301,guarded,0.05,1,1,2,4,0.5
29,rf,301,guarded,0.1,1,1,2,4,0.5
29,rf,301,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,304,standard_multibin,,1,1,4,8,0.5
29,rf,304,guarded,0.05,1,1,2,4,0.5
29,rf,304,guarded,0.1,1,1,2,4,0.5
29,rf,304,guarded,0.2,1,1,2,4,0.5
29,rf,305,standard_multibin,,1,1,2,6,0.3333333333333333
29,rf,305,guarded,0.05,1,1,2,4,0.5
29,rf,305,guarded,0.1,1,1,2,4,0.5
29,rf,305,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,307,standard_multibin,,1,1,4,8,0.5
29,rf,307,guarded,0.05,1,1,2,4,0.5
29,rf,307,guarded,0.1,1,1,2,4,0.5
29,rf,307,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,311,standard_multibin,,1,1,4,8,0.5
29,rf,311,guarded,0.05,1,1,2,4,0.5
29,rf,311,guarded,0.1,1,1,2,4,0.5
29,rf,311,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,312,standard_multibin,,1,1,2,5,0.4
29,rf,312,guarded,0.05,1,1,1,3,0.3333333333333333
29,rf,312,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,312,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,314,standard_multibin,,0,0,4,6,0.6666666666666666
29,rf,314,guarded,0.05,1,1,2,4,0.5
29,rf,314,guarded,0.1,1,1,2,4,0.5
29,rf,314,guarded,0.2,1,1,2,4,0.5
29,rf,315,standard_multibin,,1,1,3,7,0.42857142857142855
29,rf,315,guarded,0.05,1,1,2,4,0.5
29,rf,315,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,315,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,317,standard_multibin,,0,0,2,4,0.5
29,rf,317,guarded,0.05,1,1,2,4,0.5
29,rf,317,guarded,0.1,1,1,2,4,0.5
29,rf,317,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,318,standard_multibin,,1,1,4,7,0.5714285714285714
29,rf,318,guarded,0.05,1,1,2,4,0.5
29,rf,318,guarded,0.1,1,1,2,4,0.5
29,rf,318,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,324,standard_multibin,,1,1,1,5,0.2
29,rf,324,guarded,0.05,1,1,2,4,0.5
29,rf,324,guarded,0.1,1,1,2,4,0.5
29,rf,324,guarded,0.2,1,1,2,4,0.5
29,rf,326,standard_multibin,,1,1,3,5,0.6
29,rf,326,guarded,0.05,1,1,2,4,0.5
29,rf,326,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,326,guarded,0.2,0,0,1,1,1.0
29,rf,327,standard_multibin,,1,1,3,7,0.42857142857142855
29,rf,327,guarded,0.05,1,1,2,4,0.5
29,rf,327,guarded,0.1,1,1,2,4,0.5
29,rf,327,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,331,standard_multibin,,1,1,4,7,0.5714285714285714
29,rf,331,guarded,0.05,1,1,2,4,0.5
29,rf,331,guarded,0.1,1,1,2,4,0.5
29,rf,331,guarded,0.2,1,1,2,4,0.5
29,rf,333,standard_multibin,,1,0,2,5,0.4
29,rf,333,guarded,0.05,1,1,1,3,0.3333333333333333
29,rf,333,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,333,guarded,0.2,1,1,0,2,0.0
29,rf,334,standard_multibin,,1,1,4,8,0.5
29,rf,334,guarded,0.05,1,1,2,4,0.5
29,rf,334,guarded,0.1,1,1,2,4,0.5
29,rf,334,guarded,0.2,1,1,2,4,0.5
29,rf,338,standard_multibin,,1,0,2,6,0.3333333333333333
29,rf,338,guarded,0.05,1,1,1,3,0.3333333333333333
29,rf,338,guarded,0.1,0,0,1,1,1.0
29,rf,338,guarded,0.2,0,0,0,0,0.0
29,rf,339,standard_multibin,,1,1,4,8,0.5
29,rf,339,guarded,0.05,1,1,2,4,0.5
29,rf,339,guarded,0.1,1,1,2,4,0.5
29,rf,339,guarded,0.2,1,1,2,4,0.5
29,rf,345,standard_multibin,,1,1,4,8,0.5
29,rf,345,guarded,0.05,1,1,2,4,0.5
29,rf,345,guarded,0.1,1,1,2,4,0.5
29,rf,345,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,346,standard_multibin,,1,1,4,8,0.5
29,rf,346,guarded,0.05,1,1,2,4,0.5
29,rf,346,guarded,0.1,1,1,2,4,0.5
29,rf,346,guarded,0.2,1,1,2,4,0.5
29,rf,348,standard_multibin,,1,0,2,5,0.4
29,rf,348,guarded,0.05,1,1,2,4,0.5
29,rf,348,guarded,0.1,1,1,2,4,0.5
29,rf,348,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,349,standard_multibin,,1,1,4,6,0.6666666666666666
29,rf,349,guarded,0.05,1,1,2,4,0.5
29,rf,349,guarded,0.1,1,1,2,4,0.5
29,rf,349,guarded,0.2,1,1,2,4,0.5
29,rf,350,standard_multibin,,1,1,3,6,0.5
29,rf,350,guarded,0.05,1,1,2,4,0.5
29,rf,350,guarded,0.1,1,1,2,4,0.5
29,rf,350,guarded,0.2,1,0,1,2,0.5
29,rf,353,standard_multibin,,0,0,3,5,0.6
29,rf,353,guarded,0.05,1,1,2,4,0.5
29,rf,353,guarded,0.1,1,1,2,4,0.5
29,rf,353,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,355,standard_multibin,,1,1,4,8,0.5
29,rf,355,guarded,0.05,1,1,2,4,0.5
29,rf,355,guarded,0.1,1,1,2,4,0.5
29,rf,355,guarded,0.2,1,1,2,4,0.5
29,rf,356,standard_multibin,,1,1,3,7,0.42857142857142855
29,rf,356,guarded,0.05,1,1,2,4,0.5
29,rf,356,guarded,0.1,1,1,2,4,0.5
29,rf,356,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,358,standard_multibin,,1,1,2,6,0.3333333333333333
29,rf,358,guarded,0.05,1,1,2,4,0.5
29,rf,358,guarded,0.1,1,1,2,4,0.5
29,rf,358,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,361,standard_multibin,,0,0,3,5,0.6
29,rf,361,guarded,0.05,1,1,2,4,0.5
29,rf,361,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,361,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,362,standard_multibin,,1,1,4,7,0.5714285714285714
29,rf,362,guarded,0.05,1,1,2,4,0.5
29,rf,362,guarded,0.1,1,1,2,4,0.5
29,rf,362,guarded,0.2,1,1,2,4,0.5
29,rf,363,standard_multibin,,1,1,4,7,0.5714285714285714
29,rf,363,guarded,0.05,1,1,2,4,0.5
29,rf,363,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,363,guarded,0.2,0,0,0,0,0.0
29,rf,366,standard_multibin,,1,1,4,7,0.5714285714285714
29,rf,366,guarded,0.05,1,1,2,4,0.5
29,rf,366,guarded,0.1,1,1,2,4,0.5
29,rf,366,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,367,standard_multibin,,1,0,4,7,0.5714285714285714
29,rf,367,guarded,0.05,1,1,1,3,0.3333333333333333
29,rf,367,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,367,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,368,standard_multibin,,1,1,3,7,0.42857142857142855
29,rf,368,guarded,0.05,1,1,2,4,0.5
29,rf,368,guarded,0.1,1,1,2,4,0.5
29,rf,368,guarded,0.2,1,1,2,4,0.5
29,rf,371,standard_multibin,,1,1,4,8,0.5
29,rf,371,guarded,0.05,1,1,2,4,0.5
29,rf,371,guarded,0.1,1,1,2,4,0.5
29,rf,371,guarded,0.2,1,1,2,4,0.5
29,rf,373,standard_multibin,,1,0,3,6,0.5
29,rf,373,guarded,0.05,1,1,2,4,0.5
29,rf,373,guarded,0.1,1,0,1,2,0.5
29,rf,373,guarded,0.2,0,0,0,0,0.0
29,rf,376,standard_multibin,,0,0,3,5,0.6
29,rf,376,guarded,0.05,1,1,2,4,0.5
29,rf,376,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,376,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,377,standard_multibin,,1,1,4,6,0.6666666666666666
29,rf,377,guarded,0.05,1,1,1,3,0.3333333333333333
29,rf,377,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,377,guarded,0.2,1,0,1,2,0.5
29,rf,379,standard_multibin,,0,0,3,5,0.6
29,rf,379,guarded,0.05,1,1,1,3,0.3333333333333333
29,rf,379,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,379,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,380,standard_multibin,,1,1,3,7,0.42857142857142855
29,rf,380,guarded,0.05,1,1,2,4,0.5
29,rf,380,guarded,0.1,1,1,2,4,0.5
29,rf,380,guarded,0.2,1,1,2,4,0.5
29,rf,383,standard_multibin,,1,1,4,7,0.5714285714285714
29,rf,383,guarded,0.05,1,1,2,4,0.5
29,rf,383,guarded,0.1,1,1,2,4,0.5
29,rf,383,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,385,standard_multibin,,0,0,4,6,0.6666666666666666
29,rf,385,guarded,0.05,1,1,2,4,0.5
29,rf,385,guarded,0.1,1,1,2,4,0.5
29,rf,385,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,389,standard_multibin,,1,1,3,7,0.42857142857142855
29,rf,389,guarded,0.05,1,1,2,4,0.5
29,rf,389,guarded,0.1,1,1,2,4,0.5
29,rf,389,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,390,standard_multibin,,1,1,4,7,0.5714285714285714
29,rf,390,guarded,0.05,1,1,2,4,0.5
29,rf,390,guarded,0.1,1,1,2,4,0.5
29,rf,390,guarded,0.2,1,1,2,4,0.5
29,rf,391,standard_multibin,,1,1,3,7,0.42857142857142855
29,rf,391,guarded,0.05,0,0,2,2,1.0
29,rf,391,guarded,0.1,0,0,2,2,1.0
29,rf,391,guarded,0.2,0,0,1,1,1.0
29,rf,392,standard_multibin,,1,1,1,5,0.2
29,rf,392,guarded,0.05,1,1,1,3,0.3333333333333333
29,rf,392,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,392,guarded,0.2,1,0,1,2,0.5
29,rf,397,standard_multibin,,1,1,4,8,0.5
29,rf,397,guarded,0.05,1,1,2,4,0.5
29,rf,397,guarded,0.1,1,1,2,4,0.5
29,rf,397,guarded,0.2,1,1,2,4,0.5
29,rf,398,standard_multibin,,1,1,4,7,0.5714285714285714
29,rf,398,guarded,0.05,1,1,2,4,0.5
29,rf,398,guarded,0.1,1,1,2,4,0.5
29,rf,398,guarded,0.2,1,1,2,4,0.5
29,rf,399,standard_multibin,,1,1,1,5,0.2
29,rf,399,guarded,0.05,1,1,1,3,0.3333333333333333
29,rf,399,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,399,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,400,standard_multibin,,1,1,2,6,0.3333333333333333
29,rf,400,guarded,0.05,1,1,2,4,0.5
29,rf,400,guarded,0.1,1,1,2,4,0.5
29,rf,400,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,404,standard_multibin,,1,1,4,6,0.6666666666666666
29,rf,404,guarded,0.05,1,1,1,3,0.3333333333333333
29,rf,404,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,404,guarded,0.2,1,0,1,2,0.5
29,rf,405,standard_multibin,,1,1,4,6,0.6666666666666666
29,rf,405,guarded,0.05,1,1,2,4,0.5
29,rf,405,guarded,0.1,1,0,1,2,0.5
29,rf,405,guarded,0.2,1,0,1,2,0.5
29,rf,406,standard_multibin,,1,1,1,5,0.2
29,rf,406,guarded,0.05,1,1,0,2,0.0
29,rf,406,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,406,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,407,standard_multibin,,1,0,2,5,0.4
29,rf,407,guarded,0.05,1,1,2,4,0.5
29,rf,407,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,407,guarded,0.2,0,0,0,0,0.0
29,rf,408,standard_multibin,,1,0,2,6,0.3333333333333333
29,rf,408,guarded,0.05,1,1,1,3,0.3333333333333333
29,rf,408,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,408,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,409,standard_multibin,,1,1,4,6,0.6666666666666666
29,rf,409,guarded,0.05,1,1,2,4,0.5
29,rf,409,guarded,0.1,1,1,2,4,0.5
29,rf,409,guarded,0.2,1,0,1,2,0.5
29,rf,414,standard_multibin,,1,1,4,7,0.5714285714285714
29,rf,414,guarded,0.05,1,1,2,4,0.5
29,rf,414,guarded,0.1,0,0,2,2,1.0
29,rf,414,guarded,0.2,0,0,1,1,1.0
29,rf,415,standard_multibin,,1,1,3,7,0.42857142857142855
29,rf,415,guarded,0.05,1,1,2,4,0.5
29,rf,415,guarded,0.1,1,1,2,4,0.5
29,rf,415,guarded,0.2,1,1,2,4,0.5
29,rf,418,standard_multibin,,1,1,2,6,0.3333333333333333
29,rf,418,guarded,0.05,1,1,2,4,0.5
29,rf,418,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,418,guarded,0.2,1,1,0,1,0.0
29,rf,425,standard_multibin,,1,1,3,7,0.42857142857142855
29,rf,425,guarded,0.05,1,1,2,4,0.5
29,rf,425,guarded,0.1,1,1,2,4,0.5
29,rf,425,guarded,0.2,1,1,2,4,0.5
29,rf,426,standard_multibin,,1,1,2,5,0.4
29,rf,426,guarded,0.05,1,1,2,4,0.5
29,rf,426,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,426,guarded,0.2,1,1,0,2,0.0
29,rf,430,standard_multibin,,1,0,2,5,0.4
29,rf,430,guarded,0.05,1,1,2,4,0.5
29,rf,430,guarded,0.1,1,1,2,4,0.5
29,rf,430,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,432,standard_multibin,,1,1,4,8,0.5
29,rf,432,guarded,0.05,1,1,2,4,0.5
29,rf,432,guarded,0.1,1,1,2,4,0.5
29,rf,432,guarded,0.2,1,1,2,4,0.5
29,rf,434,standard_multibin,,0,0,2,4,0.5
29,rf,434,guarded,0.05,1,1,2,4,0.5
29,rf,434,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,434,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,436,standard_multibin,,0,0,4,6,0.6666666666666666
29,rf,436,guarded,0.05,1,1,2,4,0.5
29,rf,436,guarded,0.1,1,1,2,4,0.5
29,rf,436,guarded,0.2,1,1,2,4,0.5
29,rf,437,standard_multibin,,1,0,2,5,0.4
29,rf,437,guarded,0.05,1,1,2,4,0.5
29,rf,437,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,437,guarded,0.2,1,0,1,2,0.5
29,rf,442,standard_multibin,,1,1,2,6,0.3333333333333333
29,rf,442,guarded,0.05,1,1,2,4,0.5
29,rf,442,guarded,0.1,1,1,1,3,0.3333333333333333
29,rf,442,guarded,0.2,1,1,1,3,0.3333333333333333
29,rf,452,standard_multibin,,0,0,2,4,0.5
