task,dataset,n_features,n_classes,n_cal,seed,significance,n_neighbors,normalize_guard,regression_mode,threshold_value,explanation_type,n_test_instances,mean_standard_rules_per_instance,mean_guarded_rules_per_instance,guard_retention_rate,fraction_instances_fully_filtered,n_instances_fully_filtered,task_skipped,skip_reason,error
regression,heating,8,,100,2,0.1,5,True,p50,18.47,alternative,100,20.55,24.72,0.9381404174573055,0.0,0,False,,
regression,heating,8,,100,2,0.2,5,True,p50,18.47,factual,100,7.98,6.86,0.9245283018867925,0.07,7,False,,
regression,heating,8,,100,2,0.2,5,True,p50,18.47,alternative,100,20.55,17.36,0.6231155778894473,0.0,0,False,,
regression,heating,8,,100,2,0.05,5,True,p75,31.8175,factual,100,7.83,7.63,0.9896238651102465,0.0,0,False,,
regression,heating,8,,100,2,0.05,5,True,p75,31.8175,alternative,100,19.82,25.08,0.9354718388660948,0.0,0,False,,
regression,heating,8,,100,2,0.1,5,True,p75,31.8175,factual,100,7.83,7.63,0.9896238651102465,0.0,0,False,,
regression,heating,8,,100,2,0.1,5,True,p75,31.8175,alternative,100,19.82,25.08,0.9354718388660948,0.0,0,False,,
regression,heating,8,,100,2,0.2,5,True,p75,31.8175,factual,100,7.83,6.55,0.9212376933895922,0.07,7,False,,
regression,heating,8,,100,2,0.2,5,True,p75,31.8175,alternative,100,19.82,17.9,0.629395218002813,0.0,0,False,,
regression,heating,8,,300,2,0.05,5,True,plain,,factual,100,8.0,5.76,0.935064935064935,0.0,0,False,,
regression,heating,8,,300,2,0.05,5,True,plain,,alternative,100,19.58,22.12,0.6863170958734098,0.0,0,False,,
regression,heating,8,,300,2,0.1,5,True,plain,,factual,100,8.0,5.76,0.935064935064935,0.0,0,False,,
regression,heating,8,,300,2,0.1,5,True,plain,,alternative,100,19.58,22.12,0.6863170958734098,0.0,0,False,,
regression,heating,8,,300,2,0.2,5,True,plain,,factual,100,8.0,5.76,0.935064935064935,0.0,0,False,,
regression,heating,8,,300,2,0.2,5,True,plain,,alternative,100,19.58,22.12,0.6863170958734098,0.0,0,False,,
regression,heating,8,,300,2,0.05,5,True,p25,12.93,factual,100,7.28,6.4,0.9411764705882353,0.0,0,False,,
regression,heating,8,,300,2,0.05,5,True,p25,12.93,alternative,100,19.37,16.42,0.6034546122748989,0.0,0,False,,
regression,heating,8,,300,2,0.1,5,True,p25,12.93,factual,100,7.28,6.4,0.9411764705882353,0.0,0,False,,
regression,heating,8,,300,2,0.1,5,True,p25,12.93,alternative,100,19.37,16.42,0.6034546122748989,0.0,0,False,,
regression,heating,8,,300,2,0.2,5,True,p25,12.93,factual,100,7.28,6.4,0.9411764705882353,0.0,0,False,,
regression,heating,8,,300,2,0.2,5,True,p25,12.93,alternative,100,19.37,16.42,0.6034546122748989,0.0,0,False,,
regression,heating,8,,300,2,0.05,5,True,p50,18.47,factual,100,7.94,7.1,0.9466666666666667,0.0,0,False,,
regression,heating,8,,300,2,0.05,5,True,p50,18.47,alternative,100,21.75,19.35,0.6482412060301508,0.0,0,False,,
regression,heating,8,,300,2,0.1,5,True,p50,18.47,factual,100,7.94,7.1,0.9466666666666667,0.0,0,False,,
regression,heating,8,,300,2,0.1,5,True,p50,18.47,alternative,100,21.75,19.35,0.6482412060301508,0.0,0,False,,
regression,heating,8,,300,2,0.2,5,True,p50,18.47,factual,100,7.94,7.1,0.9466666666666667,0.0,0,False,,
regression,heating,8,,300,2,0.2,5,True,p50,18.47,alternative,100,21.75,19.35,0.6482412060301508,0.0,0,False,,
regression,heating,8,,300,2,0.05,5,True,p75,31.8175,factual,100,7.86,6.7,0.9436619718309859,0.0,0,False,,
regression,heating,8,,300,2,0.05,5,True,p75,31.8175,alternative,100,20.61,19.29,0.6479677527712462,0.0,0,False,,
regression,heating,8,,300,2,0.1,5,True,p75,31.8175,factual,100,7.86,6.7,0.9436619718309859,0.0,0,False,,
regression,heating,8,,300,2,0.1,5,True,p75,31.8175,alternative,100,20.61,19.29,0.6479677527712462,0.0,0,False,,
regression,heating,8,,300,2,0.2,5,True,p75,31.8175,factual,100,7.86,6.7,0.9436619718309859,0.0,0,False,,
regression,heating,8,,300,2,0.2,5,True,p75,31.8175,alternative,100,20.61,19.29,0.6479677527712462,0.0,0,False,,
regression,heating,8,,500,2,0.05,5,True,plain,,factual,100,8.0,7.41,0.9946308724832215,0.0,0,False,,
regression,heating,8,,500,2,0.05,5,True,plain,,alternative,100,19.4,28.83,0.9086038449416955,0.0,0,False,,
regression,heating,8,,500,2,0.1,5,True,plain,,factual,100,8.0,5.05,0.7990506329113924,0.15,15,False,,
regression,heating,8,,500,2,0.1,5,True,plain,,alternative,100,19.4,14.77,0.4522351500306185,0.03,3,False,,
regression,heating,8,,500,2,0.2,5,True,plain,,factual,100,8.0,3.4,0.6238532110091743,0.22,22,False,,
regression,heating,8,,500,2,0.2,5,True,plain,,alternative,100,19.4,8.27,0.2581148564294632,0.06,6,False,,
regression,heating,8,,500,2,0.05,5,True,p25,12.93,factual,100,7.85,7.68,0.9948186528497409,0.0,0,False,,
regression,heating,8,,500,2,0.05,5,True,p25,12.93,alternative,100,21.36,27.05,0.8965860125952934,0.0,0,False,,
regression,heating,8,,500,2,0.1,5,True,p25,12.93,factual,100,7.85,5.92,0.8233657858136301,0.16,16,False,,
regression,heating,8,,500,2,0.1,5,True,p25,12.93,alternative,100,21.36,12.66,0.4011406844106464,0.03,3,False,,
regression,heating,8,,500,2,0.2,5,True,p25,12.93,factual,100,7.85,4.79,0.7002923976608187,0.22,22,False,,
regression,heating,8,,500,2,0.2,5,True,p25,12.93,alternative,100,21.36,6.87,0.21569858712715856,0.06,6,False,,
regression,heating,8,,500,2,0.05,5,True,p50,18.47,factual,100,7.95,7.85,0.9949302915082383,0.0,0,False,,
regression,heating,8,,500,2,0.05,5,True,p50,18.47,alternative,100,22.45,27.87,0.9004846526655896,0.0,0,False,,
regression,heating,8,,500,2,0.1,5,True,p50,18.47,factual,100,7.95,6.35,0.8333333333333334,0.15,15,False,,
regression,heating,8,,500,2,0.1,5,True,p50,18.47,alternative,100,22.45,13.6,0.4218362282878412,0.03,3,False,,
regression,heating,8,,500,2,0.2,5,True,p50,18.47,factual,100,7.95,5.39,0.7244623655913979,0.22,22,False,,
regression,heating,8,,500,2,0.2,5,True,p50,18.47,alternative,100,22.45,7.41,0.2295539033457249,0.06,6,False,,
regression,heating,8,,500,2,0.05,5,True,p75,31.8175,factual,100,7.82,7.51,0.9947019867549669,0.0,0,False,,
regression,heating,8,,500,2,0.05,5,True,p75,31.8175,alternative,100,20.57,26.64,0.8981793661496965,0.0,0,False,,
regression,heating,8,,500,2,0.1,5,True,p75,31.8175,factual,100,7.82,5.93,0.8236111111111111,0.15,15,False,,
regression,heating,8,,500,2,0.1,5,True,p75,31.8175,alternative,100,20.57,12.88,0.40927867810613283,0.03,3,False,,
regression,heating,8,,500,2,0.2,5,True,p75,31.8175,factual,100,7.82,4.93,0.7063037249283668,0.22,22,False,,
regression,heating,8,,500,2,0.2,5,True,p75,31.8175,alternative,100,20.57,6.93,0.22056015276893698,0.07,7,False,,
regression,housing,9,,100,0,0.05,5.0,True,plain,,factual,100,7.27,8.39,0.9789964994165694,0.02,2,False,,
regression,housing,9,,100,0,0.05,5.0,True,plain,,alternative,100,13.16,35.11,0.9428034371643395,0.01,1,False,,
regression,housing,9,,100,0,0.1,5.0,True,plain,,factual,100,7.27,8.07,0.9482961222091657,0.04,4,False,,
regression,housing,9,,100,0,0.1,5.0,True,plain,,alternative,100,13.16,31.66,0.8296645702306079,0.01,1,False,,
regression,housing,9,,100,0,0.2,5.0,True,plain,,factual,100,7.27,7.21,0.8522458628841607,0.11,11,False,,
regression,housing,9,,100,0,0.2,5.0,True,plain,,alternative,100,13.16,26.87,0.678878221323901,0.02,2,False,,
regression,housing,9,,100,0,0.05,5.0,True,p25,119675.0,factual,100,6.3,7.24,0.9757412398921833,0.02,2,False,,
regression,housing,9,,100,0,0.05,5.0,True,p25,119675.0,alternative,100,11.0,28.99,0.9333547971667739,0.01,1,False,,
regression,housing,9,,100,0,0.1,5.0,True,p25,119675.0,factual,100,6.3,6.87,0.9398084815321477,0.04,4,False,,
regression,housing,9,,100,0,0.1,5.0,True,p25,119675.0,alternative,100,11.0,25.84,0.800991940483571,0.01,1,False,,
regression,housing,9,,100,0,0.2,5.0,True,p25,119675.0,factual,100,6.3,6.18,0.8317631224764468,0.12,12,False,,
regression,housing,9,,100,0,0.2,5.0,True,p25,119675.0,alternative,100,11.0,22.1,0.6357882623705409,0.02,2,False,,
regression,housing,9,,100,0,0.05,5.0,True,p50,179700.0,factual,100,6.0,7.12,0.9753424657534246,0.02,2,False,,
regression,housing,9,,100,0,0.05,5.0,True,p50,179700.0,alternative,100,11.51,26.21,0.9261484098939929,0.01,1,False,,
regression,housing,9,,100,0,0.1,5.0,True,p50,179700.0,factual,100,6.0,6.77,0.9389736477115118,0.04,4,False,,
regression,housing,9,,100,0,0.1,5.0,True,p50,179700.0,alternative,100,11.51,23.24,0.7854004731328151,0.01,1,False,,
regression,housing,9,,100,0,0.2,5.0,True,p50,179700.0,factual,100,6.0,5.88,0.8246844319775596,0.12,12,False,,
regression,housing,9,,100,0,0.2,5.0,True,p50,179700.0,alternative,100,11.51,19.23,0.6062421185372006,0.02,2,False,,
regression,housing,9,,100,0,0.05,5.0,True,p75,264700.0,factual,100,6.29,7.09,0.9752407152682255,0.02,2,False,,
regression,housing,9,,100,0,0.05,5.0,True,p75,264700.0,alternative,100,12.06,23.54,0.9180967238689548,0.01,1,False,,
regression,housing,9,,100,0,0.1,5.0,True,p75,264700.0,factual,100,6.29,6.73,0.9386331938633193,0.04,4,False,,
regression,housing,9,,100,0,0.1,5.0,True,p75,264700.0,alternative,100,12.06,21.19,0.7669200144770177,0.02,2,False,,
regression,housing,9,,100,0,0.2,5.0,True,p75,264700.0,factual,100,6.29,5.96,0.826629680998613,0.12,12,False,,
regression,housing,9,,100,0,0.2,5.0,True,p75,264700.0,alternative,100,12.06,18.2,0.5911010068203962,0.04,4,False,,
regression,housing,9,,300,0,,,True,,,,100,,,,,-1,False,,calibrated_explanations.utils.exceptions.ValidationError: Argument 'x' contains NaN or infinite values.
regression,housing,9,,500,0,,,True,,,,100,,,,,-1,False,,calibrated_explanations.utils.exceptions.ValidationError: Argument 'x' contains NaN or infinite values.
regression,housing,9,,100,1,,,True,,,,100,,,,,-1,False,,calibrated_explanations.utils.exceptions.ValidationError: Argument 'x' contains NaN or infinite values.
regression,housing,9,,300,1,,,True,,,,100,,,,,-1,False,,calibrated_explanations.utils.exceptions.ValidationError: Argument 'x' contains NaN or infinite values.
regression,housing,9,,500,1,,,True,,,,100,,,,,-1,False,,calibrated_explanations.utils.exceptions.ValidationError: Argument 'x' contains NaN or infinite values.
regression,housing,9,,100,2,,,True,,,,100,,,,,-1,False,,calibrated_explanations.utils.exceptions.ValidationError: Argument 'x' contains NaN or infinite values.
regression,housing,9,,300,2,,,True,,,,100,,,,,-1,False,,calibrated_explanations.utils.exceptions.ValidationError: Argument 'x' contains NaN or infinite values.
regression,housing,9,,500,2,,,True,,,,100,,,,,-1,False,,calibrated_explanations.utils.exceptions.ValidationError: Argument 'x' contains NaN or infinite values.
regression,istanbul,7,,0,,,,,,,,0,,,,,-1,True,not enough remaining samples after test (436 < 500 cal + 100 train),
regression,kin8fh,8,,100,0,0.05,5,True,plain,,factual,100,7.89,7.76,0.9724310776942355,0.0,0,False,,
regression,kin8fh,8,,100,0,0.05,5,True,plain,,alternative,100,12.79,49.04,0.9416282642089093,0.0,0,False,,
regression,kin8fh,8,,100,0,0.1,5,True,plain,,factual,100,7.89,7.15,0.8948685857321652,0.02,2,False,,
regression,kin8fh,8,,100,0,0.1,5,True,plain,,alternative,100,12.79,45.8,0.8768906758567873,0.0,0,False,,
regression,kin8fh,8,,100,0,0.2,5,True,plain,,factual,100,7.89,6.06,0.7613065326633166,0.15,15,False,,
regression,kin8fh,8,,100,0,0.2,5,True,plain,,alternative,100,12.79,37.32,0.7097755800684671,0.01,1,False,,
regression,kin8fh,8,,100,0,0.05,5,True,p25,0.842508965,factual,100,7.45,7.52,0.9715762273901809,0.0,0,False,,
regression,kin8fh,8,,100,0,0.05,5,True,p25,0.842508965,alternative,100,10.9,37.79,0.9255449424442812,0.0,0,False,,
regression,kin8fh,8,,100,0,0.1,5,True,p25,0.842508965,factual,100,7.45,6.93,0.8918918918918919,0.03,3,False,,
regression,kin8fh,8,,100,0,0.1,5,True,p25,0.842508965,alternative,100,10.9,35.41,0.84631931166348,0.0,0,False,,
regression,kin8fh,8,,100,0,0.2,5,True,p25,0.842508965,factual,100,7.45,5.76,0.7519582245430809,0.15,15,False,,
regression,kin8fh,8,,100,0,0.2,5,True,p25,0.842508965,alternative,100,10.9,29.01,0.6552970408854755,0.01,1,False,,
regression,kin8fh,8,,100,0,0.05,5,True,p50,0.90034477,factual,100,6.89,7.04,0.9696969696969697,0.0,0,False,,
regression,kin8fh,8,,100,0,0.05,5,True,p50,0.90034477,alternative,100,9.67,33.46,0.9167123287671233,0.0,0,False,,
regression,kin8fh,8,,100,0,0.1,5,True,p50,0.90034477,factual,100,6.89,6.46,0.8849315068493151,0.04,4,False,,
regression,kin8fh,8,,100,0,0.1,5,True,p50,0.90034477,alternative,100,9.67,31.3,0.8295785846806255,0.0,0,False,,
regression,kin8fh,8,,100,0,0.2,5,True,p50,0.90034477,factual,100,6.89,5.35,0.7379310344827587,0.16,16,False,,
regression,kin8fh,8,,100,0,0.2,5,True,p50,0.90034477,alternative,100,9.67,25.61,0.6266209933936873,0.02,2,False,,
regression,kin8fh,8,,100,0,0.05,5,True,p75,0.9566685524999999,factual,100,6.27,6.91,0.9691444600280504,0.0,0,False,,
regression,kin8fh,8,,100,0,0.05,5,True,p75,0.9566685524999999,alternative,100,12.21,32.92,0.9154616240266963,0.0,0,False,,
regression,kin8fh,8,,100,0,0.1,5,True,p75,0.9566685524999999,factual,100,6.27,6.33,0.8828451882845189,0.04,4,False,,
regression,kin8fh,8,,100,0,0.1,5,True,p75,0.9566685524999999,alternative,100,12.21,30.7,0.826824670078104,0.0,0,False,,
regression,kin8fh,8,,100,0,0.2,5,True,p75,0.9566685524999999,factual,100,6.27,5.19,0.7320169252468265,0.15,15,False,,
regression,kin8fh,8,,100,0,0.2,5,True,p75,0.9566685524999999,alternative,100,12.21,25.19,0.62274412855377,0.02,2,False,,
regression,kin8fh,8,,300,0,0.05,5,True,plain,,factual,100,7.99,7.69,0.96125,0.02,2,False,,
regression,kin8fh,8,,300,0,0.05,5,True,plain,,alternative,100,12.97,49.72,0.9457865702872361,0.0,0,False,,
regression,kin8fh,8,,300,0,0.1,5,True,plain,,factual,100,7.99,7.32,0.9161451814768461,0.04,4,False,,
regression,kin8fh,8,,300,0,0.1,5,True,plain,,alternative,100,12.97,46.69,0.8859582542694497,0.0,0,False,,
regression,kin8fh,8,,300,0,0.2,5,True,plain,,factual,100,7.99,6.24,0.7809762202753442,0.09,9,False,,
regression,kin8fh,8,,300,0,0.2,5,True,plain,,alternative,100,12.97,39.47,0.7455610124669437,0.0,0,False,,
regression,kin8fh,8,,300,0,0.05,5,True,p25,0.842508965,factual,100,7.58,7.48,0.9602053915275995,0.02,2,False,,
regression,kin8fh,8,,300,0,0.05,5,True,p25,0.842508965,alternative,100,12.42,40.44,0.9341649341649342,0.0,0,False,,
regression,kin8fh,8,,300,0,0.1,5,True,p25,0.842508965,factual,100,7.58,7.12,0.9139922978177151,0.04,4,False,,
regression,kin8fh,8,,300,0,0.1,5,True,p25,0.842508965,alternative,100,12.42,37.84,0.8629418472063854,0.0,0,False,,
regression,kin8fh,8,,300,0,0.2,5,True,p25,0.842508965,factual,100,7.58,5.9,0.7712418300653595,0.09,9,False,,
regression,kin8fh,8,,300,0,0.2,5,True,p25,0.842508965,alternative,100,12.42,31.91,0.7031732040546497,0.0,0,False,,
regression,kin8fh,8,,300,0,0.05,5,True,p50,0.90034477,factual,100,7.43,7.58,0.9607097591888466,0.02,2,False,,
regression,kin8fh,8,,300,0,0.05,5,True,p50,0.90034477,alternative,100,11.35,39.79,0.9331613508442776,0.0,0,False,,
regression,kin8fh,8,,300,0,0.1,5,True,p50,0.90034477,factual,100,7.43,7.15,0.9143222506393862,0.04,4,False,,
regression,kin8fh,8,,300,0,0.1,5,True,p50,0.90034477,alternative,100,11.35,37.45,0.8617119190059825,0.0,0,False,,
regression,kin8fh,8,,300,0,0.2,5,True,p50,0.90034477,factual,100,7.43,6.07,0.7762148337595908,0.09,9,False,,
regression,kin8fh,8,,300,0,0.2,5,True,p50,0.90034477,alternative,100,11.35,31.79,0.7023862129916041,0.0,0,False,,
regression,kin8fh,8,,300,0,0.05,5,True,p75,0.9566685524999999,factual,100,7.34,7.44,0.96,0.02,2,False,,
regression,kin8fh,8,,300,0,0.05,5,True,p75,0.9566685524999999,alternative,100,11.93,39.32,0.9324164097699786,0.0,0,False,,
regression,kin8fh,8,,300,0,0.1,5,True,p75,0.9566685524999999,factual,100,7.34,7.08,0.9135483870967742,0.04,4,False,,
regression,kin8fh,8,,300,0,0.1,5,True,p75,0.9566685524999999,alternative,100,11.93,36.78,0.859546623042767,0.0,0,False,,
regression,kin8fh,8,,300,0,0.2,5,True,p75,0.9566685524999999,factual,100,7.34,5.89,0.7709424083769634,0.1,10,False,,
regression,kin8fh,8,,300,0,0.2,5,True,p75,0.9566685524999999,alternative,100,11.93,31.18,0.6983202687569989,0.0,0,False,,
regression,kin8fh,8,,500,0,0.05,5,True,plain,,factual,100,7.98,7.62,0.9536921151439299,0.0,0,False,,
regression,kin8fh,8,,500,0,0.05,5,True,plain,,alternative,100,13.52,49.52,0.9315274642588413,0.0,0,False,,
regression,kin8fh,8,,500,0,0.1,5,True,plain,,factual,100,7.98,7.39,0.9249061326658323,0.03,3,False,,
regression,kin8fh,8,,500,0,0.1,5,True,plain,,alternative,100,13.52,46.7,0.8779845835683399,0.0,0,False,,
regression,kin8fh,8,,500,0,0.2,5,True,plain,,factual,100,7.98,6.57,0.82125,0.07,7,False,,
regression,kin8fh,8,,500,0,0.2,5,True,plain,,alternative,100,13.52,39.57,0.7399027673896784,0.0,0,False,,
regression,kin8fh,8,,500,0,0.05,5,True,p25,0.842508965,factual,100,7.49,7.5,0.9529860228716646,0.0,0,False,,
regression,kin8fh,8,,500,0,0.05,5,True,p25,0.842508965,alternative,100,11.87,41.67,0.9196645332156257,0.0,0,False,,
regression,kin8fh,8,,500,0,0.1,5,True,p25,0.842508965,factual,100,7.49,7.22,0.9232736572890026,0.03,3,False,,
regression,kin8fh,8,,500,0,0.1,5,True,p25,0.842508965,alternative,100,11.87,39.34,0.8583897010691687,0.0,0,False,,
regression,kin8fh,8,,500,0,0.2,5,True,p25,0.842508965,factual,100,7.49,6.37,0.8166666666666667,0.07,7,False,,
regression,kin8fh,8,,500,0,0.2,5,True,p25,0.842508965,alternative,100,11.87,33.1,0.7041055094660711,0.0,0,False,,
regression,kin8fh,8,,500,0,0.05,5,True,p50,0.90034477,factual,100,7.62,7.45,0.9526854219948849,0.0,0,False,,
regression,kin8fh,8,,500,0,0.05,5,True,p50,0.90034477,alternative,100,11.94,39.5,0.9156235512285582,0.0,0,False,,
regression,kin8fh,8,,500,0,0.1,5,True,p50,0.90034477,factual,100,7.62,7.11,0.9221789883268483,0.04,4,False,,
regression,kin8fh,8,,500,0,0.1,5,True,p50,0.90034477,alternative,100,11.94,37.3,0.8517926467229961,0.0,0,False,,
regression,kin8fh,8,,500,0,0.2,5,True,p50,0.90034477,factual,100,7.62,6.31,0.8152454780361758,0.07,7,False,,
regression,kin8fh,8,,500,0,0.2,5,True,p50,0.90034477,alternative,100,11.94,31.6,0.6943528894748406,0.0,0,False,,
regression,kin8fh,8,,500,0,0.05,5,True,p75,0.9566685524999999,factual,100,7.51,7.49,0.9529262086513995,0.0,0,False,,
regression,kin8fh,8,,500,0,0.05,5,True,p75,0.9566685524999999,alternative,100,12.22,42.29,0.9207489658175484,0.0,0,False,,
regression,kin8fh,8,,500,0,0.1,5,True,p75,0.9566685524999999,factual,100,7.51,7.23,0.9233716475095786,0.03,3,False,,
regression,kin8fh,8,,500,0,0.1,5,True,p75,0.9566685524999999,alternative,100,12.22,39.74,0.8596149686350855,0.0,0,False,,
regression,kin8fh,8,,500,0,0.2,5,True,p75,0.9566685524999999,factual,100,7.51,6.29,0.8147668393782384,0.07,7,False,,
regression,kin8fh,8,,500,0,0.2,5,True,p75,0.9566685524999999,alternative,100,12.22,33.66,0.7075888164809754,0.0,0,False,,
regression,kin8fh,8,,100,1,0.05,5,True,plain,,factual,100,7.81,7.58,0.9510664993726474,0.0,0,False,,
regression,kin8fh,8,,100,1,0.05,5,True,plain,,alternative,100,13.14,44.13,0.919183503436784,0.0,0,False,,
regression,kin8fh,8,,100,1,0.1,5,True,plain,,factual,100,7.81,7.15,0.8971141781681304,0.02,2,False,,
regression,kin8fh,8,,100,1,0.1,5,True,plain,,alternative,100,13.14,41.01,0.8481902792140641,0.0,0,False,,
regression,kin8fh,8,,100,1,0.2,5,True,plain,,factual,100,7.81,6.03,0.7584905660377359,0.08,8,False,,
regression,kin8fh,8,,100,1,0.2,5,True,plain,,alternative,100,13.14,32.73,0.6709717097170972,0.01,1,False,,
regression,kin8fh,8,,100,1,0.05,5,True,p25,0.84234118,factual,100,6.26,6.77,0.9455307262569832,0.01,1,False,,
regression,kin8fh,8,,100,1,0.05,5,True,p25,0.84234118,alternative,100,11.44,30.6,0.8874709976798144,0.0,0,False,,
regression,kin8fh,8,,100,1,0.1,5,True,p25,0.84234118,factual,100,6.26,6.36,0.8857938718662952,0.03,3,False,,
regression,kin8fh,8,,100,1,0.1,5,True,p25,0.84234118,alternative,100,11.44,28.36,0.7943977591036414,0.0,0,False,,
regression,kin8fh,8,,100,1,0.2,5,True,p25,0.84234118,factual,100,6.26,5.14,0.7280453257790368,0.13,13,False,,
regression,kin8fh,8,,100,1,0.2,5,True,p25,0.84234118,alternative,100,11.44,22.64,0.5851641250969243,0.01,1,False,,
regression,kin8fh,8,,100,1,0.05,5,True,p50,0.90044594,factual,100,5.92,6.94,0.946793997271487,0.0,0,False,,
regression,kin8fh,8,,100,1,0.05,5,True,p50,0.90044594,alternative,100,9.3,30.0,0.885478158205431,0.0,0,False,,
regression,kin8fh,8,,100,1,0.1,5,True,p50,0.90044594,factual,100,5.92,6.44,0.8870523415977961,0.02,2,False,,
regression,kin8fh,8,,100,1,0.1,5,True,p50,0.90044594,alternative,100,9.3,27.99,0.792244551372771,0.0,0,False,,
regression,kin8fh,8,,100,1,0.2,5,True,p50,0.90044594,factual,100,5.92,5.11,0.7268847795163584,0.11,11,False,,
regression,kin8fh,8,,100,1,0.2,5,True,p50,0.90044594,alternative,100,9.3,22.46,0.5832251363282265,0.02,2,False,,
regression,kin8fh,8,,100,1,0.05,5,True,p75,0.9566087325,factual,100,6.64,7.14,0.9482071713147411,0.0,0,False,,
regression,kin8fh,8,,100,1,0.05,5,True,p75,0.9566087325,alternative,100,11.35,33.89,0.8972729679639926,0.0,0,False,,
