dataset,seed,epsilon,n_cal,n_test,coverage,lower_ci,upper_ci,violation,structural_violation,reject_rate,singleton_precision,singleton_recall,singleton_correct_count,singleton_count,singleton_precision_recall_defined,accepted_accuracy_empirical
vote,43,0.1,104,104,0.9519230769230769,0.8913640399850995,0.9842075518460326,False,False,0.20192307692307693,0.9397590361445783,0.75,78,83,True,0.9397590361445783
vote,44,0.01,104,104,0.9807692307692307,0.9322551051083137,0.9976625203914028,True,False,0.36538461538461536,0.9696969696969697,0.6153846153846154,64,66,True,0.9696969696969697
vote,44,0.05,104,104,0.9423076923076923,0.8786501134683149,0.9785361214564804,True,False,0.2403846153846154,0.9240506329113924,0.7019230769230769,73,79,True,0.9240506329113924
vote,44,0.1,104,104,0.9423076923076923,0.8786501134683149,0.9785361214564804,False,False,0.23076923076923078,0.925,0.7115384615384616,74,80,True,0.925
vote,45,0.01,104,104,0.9807692307692307,0.9322551051083137,0.9976625203914028,True,False,0.6153846153846154,0.95,0.36538461538461536,38,40,True,0.95
vote,45,0.05,104,104,0.9230769230769231,0.8540483683616988,0.9662053813273395,True,False,0.2403846153846154,0.8987341772151899,0.6826923076923077,71,79,True,0.8987341772151899
vote,45,0.1,104,104,0.8653846153846154,0.7844626293406728,0.9244064405911468,True,False,0.07692307692307693,0.8541666666666666,0.7884615384615384,82,96,True,0.8541666666666666
vote,46,0.01,104,104,0.9807692307692307,0.9322551051083137,0.9976625203914028,True,False,0.6826923076923077,0.9393939393939394,0.2980769230769231,31,33,True,0.9393939393939394
vote,46,0.05,104,104,0.9711538461538461,0.9180087241078789,0.9940112610221391,False,False,0.33653846153846156,0.9565217391304348,0.6346153846153846,66,69,True,0.9565217391304348
vote,46,0.1,104,104,0.875,0.7957346869266688,0.9317327400540684,True,False,0.038461538461538464,0.87,0.8365384615384616,87,100,True,0.87
wbc,42,0.01,93,93,1.0,0.9611110014657429,1.0,False,False,1.0,,0.0,0,0,False,
wbc,42,0.05,93,93,0.9247311827956989,0.8510496294938604,0.9692030483250164,True,False,0.0,0.9247311827956989,0.9247311827956989,86,93,True,0.9354838709677419
wbc,42,0.1,93,93,0.9032258064516129,0.8242274289184136,0.9547863832604885,False,False,0.053763440860215055,0.9545454545454546,0.9032258064516129,84,88,True,0.9545454545454546
wbc,43,0.01,93,93,1.0,0.9611110014657429,1.0,False,False,1.0,,0.0,0,0,False,
wbc,43,0.05,93,93,0.989247311827957,0.9415418354856203,0.9997278025582569,False,False,0.13978494623655913,0.9875,0.8494623655913979,79,80,True,0.9875
wbc,43,0.1,93,93,0.946236559139785,0.878980016885845,0.9823150001939213,False,False,0.03225806451612903,0.9777777777777777,0.946236559139785,88,90,True,0.9777777777777777
wbc,44,0.01,93,93,1.0,0.9611110014657429,1.0,False,False,1.0,,0.0,0,0,False,
wbc,44,0.05,93,93,0.956989247311828,0.8935243096884596,0.9881584889633296,False,False,0.15053763440860216,0.9493670886075949,0.8064516129032258,75,79,True,0.9493670886075949
wbc,44,0.1,93,93,0.8817204301075269,0.7982135674298863,0.9394521600669054,True,False,0.07526881720430108,0.9534883720930233,0.8817204301075269,82,86,True,0.9534883720930233
wbc,45,0.01,93,93,1.0,0.9611110014657429,1.0,False,False,1.0,,0.0,0,0,False,
wbc,45,0.05,93,93,0.989247311827957,0.9415418354856203,0.9997278025582569,False,False,0.021505376344086023,0.989010989010989,0.967741935483871,90,91,True,0.989010989010989
wbc,45,0.1,93,93,0.9139784946236559,0.8375227566219815,0.9621279639066349,False,False,0.07526881720430108,0.9883720930232558,0.9139784946236559,85,86,True,0.9883720930232558
wbc,46,0.01,93,93,1.0,0.9611110014657429,1.0,False,False,1.0,,0.0,0,0,False,
wbc,46,0.05,93,93,0.9354838709677419,0.8648495836032063,0.9759577125857472,True,False,0.0,0.9354838709677419,0.9354838709677419,87,93,True,0.967741935483871
wbc,46,0.1,93,93,0.8817204301075269,0.7982135674298863,0.9394521600669054,True,False,0.08602150537634409,0.9647058823529412,0.8817204301075269,82,85,True,0.9647058823529412
