seed,model,n_dim,method,significance,metric,value
9,logreg,2,random_pruned_multibin,0.2,representative_violation_rate,0.0048721071863581
9,logreg,2,random_pruned_multibin,0.2,rule_count,1.642
9,logreg,2,random_pruned_multibin,0.2,candidate_violation_auroc,
9,logreg,10,standard,0.01,representative_violation_rate,0.021
9,logreg,10,standard,0.01,rule_count,8.43
9,logreg,10,standard,0.01,candidate_violation_auroc,
9,logreg,10,multibin_noguard,0.01,representative_violation_rate,0.004004004004004004
9,logreg,10,multibin_noguard,0.01,rule_count,8.798
9,logreg,10,multibin_noguard,0.01,candidate_violation_auroc,0.88047312583589
9,logreg,10,guarded,0.01,representative_violation_rate,0.004044489383215369
9,logreg,10,guarded,0.01,rule_count,8.494
9,logreg,10,guarded,0.01,candidate_violation_auroc,0.88047312583589
9,logreg,10,random_pruned_multibin,0.01,representative_violation_rate,0.0041841004184100415
9,logreg,10,random_pruned_multibin,0.01,rule_count,8.494
9,logreg,10,random_pruned_multibin,0.01,candidate_violation_auroc,
9,logreg,10,standard,0.05,representative_violation_rate,0.021
9,logreg,10,standard,0.05,rule_count,8.43
9,logreg,10,standard,0.05,candidate_violation_auroc,
9,logreg,10,multibin_noguard,0.05,representative_violation_rate,0.004004004004004004
9,logreg,10,multibin_noguard,0.05,rule_count,8.798
9,logreg,10,multibin_noguard,0.05,candidate_violation_auroc,0.88047312583589
9,logreg,10,guarded,0.05,representative_violation_rate,0.0010559662090813093
9,logreg,10,guarded,0.05,rule_count,7.696
9,logreg,10,guarded,0.05,candidate_violation_auroc,0.88047312583589
9,logreg,10,random_pruned_multibin,0.05,representative_violation_rate,0.003416856492027335
9,logreg,10,random_pruned_multibin,0.05,rule_count,7.696
9,logreg,10,random_pruned_multibin,0.05,candidate_violation_auroc,
9,logreg,10,standard,0.1,representative_violation_rate,0.021
9,logreg,10,standard,0.1,rule_count,8.43
9,logreg,10,standard,0.1,candidate_violation_auroc,
9,logreg,10,multibin_noguard,0.1,representative_violation_rate,0.004004004004004004
9,logreg,10,multibin_noguard,0.1,rule_count,8.798
9,logreg,10,multibin_noguard,0.1,candidate_violation_auroc,0.88047312583589
9,logreg,10,guarded,0.1,representative_violation_rate,0.001098901098901099
9,logreg,10,guarded,0.1,rule_count,7.12
9,logreg,10,guarded,0.1,candidate_violation_auroc,0.88047312583589
9,logreg,10,random_pruned_multibin,0.1,representative_violation_rate,0.0036407766990291263
9,logreg,10,random_pruned_multibin,0.1,rule_count,7.12
9,logreg,10,random_pruned_multibin,0.1,candidate_violation_auroc,
9,logreg,10,standard,0.2,representative_violation_rate,0.021
9,logreg,10,standard,0.2,rule_count,8.43
9,logreg,10,standard,0.2,candidate_violation_auroc,
9,logreg,10,multibin_noguard,0.2,representative_violation_rate,0.004004004004004004
9,logreg,10,multibin_noguard,0.2,rule_count,8.798
9,logreg,10,multibin_noguard,0.2,candidate_violation_auroc,0.88047312583589
9,logreg,10,guarded,0.2,representative_violation_rate,0.0
9,logreg,10,guarded,0.2,rule_count,6.222
9,logreg,10,guarded,0.2,candidate_violation_auroc,0.88047312583589
9,logreg,10,random_pruned_multibin,0.2,representative_violation_rate,0.004310344827586207
9,logreg,10,random_pruned_multibin,0.2,rule_count,6.222
9,logreg,10,random_pruned_multibin,0.2,candidate_violation_auroc,
9,rf,2,standard,0.01,representative_violation_rate,0.023
9,rf,2,standard,0.01,rule_count,2.0
9,rf,2,standard,0.01,candidate_violation_auroc,
9,rf,2,multibin_noguard,0.01,representative_violation_rate,0.007
9,rf,2,multibin_noguard,0.01,rule_count,2.0
9,rf,2,multibin_noguard,0.01,candidate_violation_auroc,0.950674761609736
9,rf,2,guarded,0.01,representative_violation_rate,0.00404040404040404
9,rf,2,guarded,0.01,rule_count,1.98
9,rf,2,guarded,0.01,candidate_violation_auroc,0.950674761609736
9,rf,2,random_pruned_multibin,0.01,representative_violation_rate,0.007070707070707071
9,rf,2,random_pruned_multibin,0.01,rule_count,1.98
9,rf,2,random_pruned_multibin,0.01,candidate_violation_auroc,
9,rf,2,standard,0.05,representative_violation_rate,0.023
9,rf,2,standard,0.05,rule_count,2.0
9,rf,2,standard,0.05,candidate_violation_auroc,
9,rf,2,multibin_noguard,0.05,representative_violation_rate,0.007
9,rf,2,multibin_noguard,0.05,rule_count,2.0
9,rf,2,multibin_noguard,0.05,candidate_violation_auroc,0.950674761609736
9,rf,2,guarded,0.05,representative_violation_rate,0.0
9,rf,2,guarded,0.05,rule_count,1.902
9,rf,2,guarded,0.05,candidate_violation_auroc,0.950674761609736
9,rf,2,random_pruned_multibin,0.05,representative_violation_rate,0.007360672975814932
9,rf,2,random_pruned_multibin,0.05,rule_count,1.902
9,rf,2,random_pruned_multibin,0.05,candidate_violation_auroc,
9,rf,2,standard,0.1,representative_violation_rate,0.023
9,rf,2,standard,0.1,rule_count,2.0
9,rf,2,standard,0.1,candidate_violation_auroc,
9,rf,2,multibin_noguard,0.1,representative_violation_rate,0.007
9,rf,2,multibin_noguard,0.1,rule_count,2.0
9,rf,2,multibin_noguard,0.1,candidate_violation_auroc,0.950674761609736
9,rf,2,guarded,0.1,representative_violation_rate,0.0
9,rf,2,guarded,0.1,rule_count,1.824
9,rf,2,guarded,0.1,candidate_violation_auroc,0.950674761609736
9,rf,2,random_pruned_multibin,0.1,representative_violation_rate,0.007675438596491228
9,rf,2,random_pruned_multibin,0.1,rule_count,1.824
9,rf,2,random_pruned_multibin,0.1,candidate_violation_auroc,
9,rf,2,standard,0.2,representative_violation_rate,0.023
9,rf,2,standard,0.2,rule_count,2.0
9,rf,2,standard,0.2,candidate_violation_auroc,
9,rf,2,multibin_noguard,0.2,representative_violation_rate,0.007
9,rf,2,multibin_noguard,0.2,rule_count,2.0
9,rf,2,multibin_noguard,0.2,candidate_violation_auroc,0.950674761609736
9,rf,2,guarded,0.2,representative_violation_rate,0.0
9,rf,2,guarded,0.2,rule_count,1.602
9,rf,2,guarded,0.2,candidate_violation_auroc,0.950674761609736
9,rf,2,random_pruned_multibin,0.2,representative_violation_rate,0.00749063670411985
9,rf,2,random_pruned_multibin,0.2,rule_count,1.602
9,rf,2,random_pruned_multibin,0.2,candidate_violation_auroc,
9,rf,10,standard,0.01,representative_violation_rate,0.02125506072874494
9,rf,10,standard,0.01,rule_count,8.79
9,rf,10,standard,0.01,candidate_violation_auroc,
9,rf,10,multibin_noguard,0.01,representative_violation_rate,0.004008016032064128
9,rf,10,multibin_noguard,0.01,rule_count,9.61
9,rf,10,multibin_noguard,0.01,candidate_violation_auroc,0.8898040161154952
9,rf,10,guarded,0.01,representative_violation_rate,0.003051881993896236
9,rf,10,guarded,0.01,rule_count,9.216
9,rf,10,guarded,0.01,candidate_violation_auroc,0.8898040161154952
9,rf,10,random_pruned_multibin,0.01,representative_violation_rate,0.0041841004184100415
9,rf,10,random_pruned_multibin,0.01,rule_count,9.216
9,rf,10,random_pruned_multibin,0.01,candidate_violation_auroc,
9,rf,10,standard,0.05,representative_violation_rate,0.02125506072874494
9,rf,10,standard,0.05,rule_count,8.79
9,rf,10,standard,0.05,candidate_violation_auroc,
9,rf,10,multibin_noguard,0.05,representative_violation_rate,0.004008016032064128
9,rf,10,multibin_noguard,0.05,rule_count,9.61
9,rf,10,multibin_noguard,0.05,candidate_violation_auroc,0.8898040161154952
9,rf,10,guarded,0.05,representative_violation_rate,0.0
9,rf,10,guarded,0.05,rule_count,8.244
9,rf,10,guarded,0.05,candidate_violation_auroc,0.8898040161154952
9,rf,10,random_pruned_multibin,0.05,representative_violation_rate,0.003436426116838488
9,rf,10,random_pruned_multibin,0.05,rule_count,8.244
9,rf,10,random_pruned_multibin,0.05,candidate_violation_auroc,
9,rf,10,standard,0.1,representative_violation_rate,0.02125506072874494
9,rf,10,standard,0.1,rule_count,8.79
9,rf,10,standard,0.1,candidate_violation_auroc,
9,rf,10,multibin_noguard,0.1,representative_violation_rate,0.004008016032064128
9,rf,10,multibin_noguard,0.1,rule_count,9.61
9,rf,10,multibin_noguard,0.1,candidate_violation_auroc,0.8898040161154952
9,rf,10,guarded,0.1,representative_violation_rate,0.0
9,rf,10,guarded,0.1,rule_count,7.448
9,rf,10,guarded,0.1,candidate_violation_auroc,0.8898040161154952
9,rf,10,random_pruned_multibin,0.1,representative_violation_rate,0.003826530612244898
9,rf,10,random_pruned_multibin,0.1,rule_count,7.448
9,rf,10,random_pruned_multibin,0.1,candidate_violation_auroc,
9,rf,10,standard,0.2,representative_violation_rate,0.02125506072874494
9,rf,10,standard,0.2,rule_count,8.79
9,rf,10,standard,0.2,candidate_violation_auroc,
9,rf,10,multibin_noguard,0.2,representative_violation_rate,0.004008016032064128
9,rf,10,multibin_noguard,0.2,rule_count,9.61
9,rf,10,multibin_noguard,0.2,candidate_violation_auroc,0.8898040161154952
9,rf,10,guarded,0.2,representative_violation_rate,0.0
9,rf,10,guarded,0.2,rule_count,6.236
9,rf,10,guarded,0.2,candidate_violation_auroc,0.8898040161154952
9,rf,10,random_pruned_multibin,0.2,representative_violation_rate,0.0045662100456621
9,rf,10,random_pruned_multibin,0.2,rule_count,6.236
9,rf,10,random_pruned_multibin,0.2,candidate_violation_auroc,
10,logreg,2,standard,0.01,representative_violation_rate,0.021
10,logreg,2,standard,0.01,rule_count,2.0
10,logreg,2,standard,0.01,candidate_violation_auroc,
10,logreg,2,multibin_noguard,0.01,representative_violation_rate,0.002002002002002002
10,logreg,2,multibin_noguard,0.01,rule_count,1.998
10,logreg,2,multibin_noguard,0.01,candidate_violation_auroc,0.9491683300066533
10,logreg,2,guarded,0.01,representative_violation_rate,0.002014098690835851
10,logreg,2,guarded,0.01,rule_count,1.986
10,logreg,2,guarded,0.01,candidate_violation_auroc,0.9491683300066533
10,logreg,2,random_pruned_multibin,0.01,representative_violation_rate,0.002014098690835851
10,logreg,2,random_pruned_multibin,0.01,rule_count,1.986
10,logreg,2,random_pruned_multibin,0.01,candidate_violation_auroc,
10,logreg,2,standard,0.05,representative_violation_rate,0.021
10,logreg,2,standard,0.05,rule_count,2.0
10,logreg,2,standard,0.05,candidate_violation_auroc,
10,logreg,2,multibin_noguard,0.05,representative_violation_rate,0.002002002002002002
10,logreg,2,multibin_noguard,0.05,rule_count,1.998
10,logreg,2,multibin_noguard,0.05,candidate_violation_auroc,0.9491683300066533
10,logreg,2,guarded,0.05,representative_violation_rate,0.002070393374741201
10,logreg,2,guarded,0.05,rule_count,1.932
10,logreg,2,guarded,0.05,candidate_violation_auroc,0.9491683300066533
10,logreg,2,random_pruned_multibin,0.05,representative_violation_rate,0.002070393374741201
10,logreg,2,random_pruned_multibin,0.05,rule_count,1.932
10,logreg,2,random_pruned_multibin,0.05,candidate_violation_auroc,
10,logreg,2,standard,0.1,representative_violation_rate,0.021
10,logreg,2,standard,0.1,rule_count,2.0
10,logreg,2,standard,0.1,candidate_violation_auroc,
10,logreg,2,multibin_noguard,0.1,representative_violation_rate,0.002002002002002002
10,logreg,2,multibin_noguard,0.1,rule_count,1.998
10,logreg,2,multibin_noguard,0.1,candidate_violation_auroc,0.9491683300066533
10,logreg,2,guarded,0.1,representative_violation_rate,0.0
10,logreg,2,guarded,0.1,rule_count,1.836
10,logreg,2,guarded,0.1,candidate_violation_auroc,0.9491683300066533
10,logreg,2,random_pruned_multibin,0.1,representative_violation_rate,0.002178649237472767
10,logreg,2,random_pruned_multibin,0.1,rule_count,1.836
10,logreg,2,random_pruned_multibin,0.1,candidate_violation_auroc,
10,logreg,2,standard,0.2,representative_violation_rate,0.021
10,logreg,2,standard,0.2,rule_count,2.0
10,logreg,2,standard,0.2,candidate_violation_auroc,
10,logreg,2,multibin_noguard,0.2,representative_violation_rate,0.002002002002002002
10,logreg,2,multibin_noguard,0.2,rule_count,1.998
10,logreg,2,multibin_noguard,0.2,candidate_violation_auroc,0.9491683300066533
10,logreg,2,guarded,0.2,representative_violation_rate,0.0
10,logreg,2,guarded,0.2,rule_count,1.642
10,logreg,2,guarded,0.2,candidate_violation_auroc,0.9491683300066533
10,logreg,2,random_pruned_multibin,0.2,representative_violation_rate,0.00243605359317905
10,logreg,2,random_pruned_multibin,0.2,rule_count,1.642
10,logreg,2,random_pruned_multibin,0.2,candidate_violation_auroc,
10,logreg,10,standard,0.01,representative_violation_rate,0.022066198595787363
10,logreg,10,standard,0.01,rule_count,8.428
10,logreg,10,standard,0.01,candidate_violation_auroc,
10,logreg,10,multibin_noguard,0.01,representative_violation_rate,0.0010030090270812437
10,logreg,10,multibin_noguard,0.01,rule_count,9.036
10,logreg,10,multibin_noguard,0.01,candidate_violation_auroc,0.8797713446929571
10,logreg,10,guarded,0.01,representative_violation_rate,0.0
10,logreg,10,guarded,0.01,rule_count,8.636
10,logreg,10,guarded,0.01,candidate_violation_auroc,0.8797713446929571
10,logreg,10,random_pruned_multibin,0.01,representative_violation_rate,0.0010559662090813093
10,logreg,10,random_pruned_multibin,0.01,rule_count,8.636
10,logreg,10,random_pruned_multibin,0.01,candidate_violation_auroc,
10,logreg,10,standard,0.05,representative_violation_rate,0.022066198595787363
10,logreg,10,standard,0.05,rule_count,8.428
10,logreg,10,standard,0.05,candidate_violation_auroc,
10,logreg,10,multibin_noguard,0.05,representative_violation_rate,0.0010030090270812437
10,logreg,10,multibin_noguard,0.05,rule_count,9.036
10,logreg,10,multibin_noguard,0.05,candidate_violation_auroc,0.8797713446929571
10,logreg,10,guarded,0.05,representative_violation_rate,0.0
10,logreg,10,guarded,0.05,rule_count,8.164
10,logreg,10,guarded,0.05,candidate_violation_auroc,0.8797713446929571
10,logreg,10,random_pruned_multibin,0.05,representative_violation_rate,0.001122334455667789
10,logreg,10,random_pruned_multibin,0.05,rule_count,8.164
10,logreg,10,random_pruned_multibin,0.05,candidate_violation_auroc,
10,logreg,10,standard,0.1,representative_violation_rate,0.022066198595787363
10,logreg,10,standard,0.1,rule_count,8.428
10,logreg,10,standard,0.1,candidate_violation_auroc,
10,logreg,10,multibin_noguard,0.1,representative_violation_rate,0.0010030090270812437
10,logreg,10,multibin_noguard,0.1,rule_count,9.036
10,logreg,10,multibin_noguard,0.1,candidate_violation_auroc,0.8797713446929571
10,logreg,10,guarded,0.1,representative_violation_rate,0.0
10,logreg,10,guarded,0.1,rule_count,7.616
10,logreg,10,guarded,0.1,candidate_violation_auroc,0.8797713446929571
10,logreg,10,random_pruned_multibin,0.1,representative_violation_rate,0.001201923076923077
10,logreg,10,random_pruned_multibin,0.1,rule_count,7.616
10,logreg,10,random_pruned_multibin,0.1,candidate_violation_auroc,
10,logreg,10,standard,0.2,representative_violation_rate,0.022066198595787363
10,logreg,10,standard,0.2,rule_count,8.428
10,logreg,10,standard,0.2,candidate_violation_auroc,
10,logreg,10,multibin_noguard,0.2,representative_violation_rate,0.0010030090270812437
10,logreg,10,multibin_noguard,0.2,rule_count,9.036
10,logreg,10,multibin_noguard,0.2,candidate_violation_auroc,0.8797713446929571
10,logreg,10,guarded,0.2,representative_violation_rate,0.0
10,logreg,10,guarded,0.2,rule_count,6.656
10,logreg,10,guarded,0.2,candidate_violation_auroc,0.8797713446929571
10,logreg,10,random_pruned_multibin,0.2,representative_violation_rate,0.0
10,logreg,10,random_pruned_multibin,0.2,rule_count,6.656
10,logreg,10,random_pruned_multibin,0.2,candidate_violation_auroc,
10,rf,2,standard,0.01,representative_violation_rate,0.021
10,rf,2,standard,0.01,rule_count,2.0
10,rf,2,standard,0.01,candidate_violation_auroc,
10,rf,2,multibin_noguard,0.01,representative_violation_rate,0.004004004004004004
10,rf,2,multibin_noguard,0.01,rule_count,1.998
10,rf,2,multibin_noguard,0.01,candidate_violation_auroc,0.9574602494084709
10,rf,2,guarded,0.01,representative_violation_rate,0.004044489383215369
10,rf,2,guarded,0.01,rule_count,1.978
10,rf,2,guarded,0.01,candidate_violation_auroc,0.9574602494084709
10,rf,2,random_pruned_multibin,0.01,representative_violation_rate,0.004044489383215369
10,rf,2,random_pruned_multibin,0.01,rule_count,1.978
10,rf,2,random_pruned_multibin,0.01,candidate_violation_auroc,
10,rf,2,standard,0.05,representative_violation_rate,0.021
10,rf,2,standard,0.05,rule_count,2.0
10,rf,2,standard,0.05,candidate_violation_auroc,
10,rf,2,multibin_noguard,0.05,representative_violation_rate,0.004004004004004004
10,rf,2,multibin_noguard,0.05,rule_count,1.998
10,rf,2,multibin_noguard,0.05,candidate_violation_auroc,0.9574602494084709
10,rf,2,guarded,0.05,representative_violation_rate,0.001034126163391934
10,rf,2,guarded,0.05,rule_count,1.934
10,rf,2,guarded,0.05,candidate_violation_auroc,0.9574602494084709
10,rf,2,random_pruned_multibin,0.05,representative_violation_rate,0.004136504653567736
10,rf,2,random_pruned_multibin,0.05,rule_count,1.934
10,rf,2,random_pruned_multibin,0.05,candidate_violation_auroc,
10,rf,2,standard,0.1,representative_violation_rate,0.021
10,rf,2,standard,0.1,rule_count,2.0
10,rf,2,standard,0.1,candidate_violation_auroc,
10,rf,2,multibin_noguard,0.1,representative_violation_rate,0.004004004004004004
10,rf,2,multibin_noguard,0.1,rule_count,1.998
10,rf,2,multibin_noguard,0.1,candidate_violation_auroc,0.9574602494084709
10,rf,2,guarded,0.1,representative_violation_rate,0.0
10,rf,2,guarded,0.1,rule_count,1.864
10,rf,2,guarded,0.1,candidate_violation_auroc,0.9574602494084709
10,rf,2,random_pruned_multibin,0.1,representative_violation_rate,0.004291845493562232
10,rf,2,random_pruned_multibin,0.1,rule_count,1.864
10,rf,2,random_pruned_multibin,0.1,candidate_violation_auroc,
10,rf,2,standard,0.2,representative_violation_rate,0.021
10,rf,2,standard,0.2,rule_count,2.0
10,rf,2,standard,0.2,candidate_violation_auroc,
10,rf,2,multibin_noguard,0.2,representative_violation_rate,0.004004004004004004
10,rf,2,multibin_noguard,0.2,rule_count,1.998
10,rf,2,multibin_noguard,0.2,candidate_violation_auroc,0.9574602494084709
10,rf,2,guarded,0.2,representative_violation_rate,0.0
10,rf,2,guarded,0.2,rule_count,1.642
10,rf,2,guarded,0.2,candidate_violation_auroc,0.9574602494084709
10,rf,2,random_pruned_multibin,0.2,representative_violation_rate,0.0048721071863581
10,rf,2,random_pruned_multibin,0.2,rule_count,1.642
10,rf,2,random_pruned_multibin,0.2,candidate_violation_auroc,
10,rf,10,standard,0.01,representative_violation_rate,0.02044989775051125
10,rf,10,standard,0.01,rule_count,8.78
10,rf,10,standard,0.01,candidate_violation_auroc,
10,rf,10,multibin_noguard,0.01,representative_violation_rate,0.002
10,rf,10,multibin_noguard,0.01,rule_count,9.804
10,rf,10,multibin_noguard,0.01,candidate_violation_auroc,0.8786802773829522
10,rf,10,guarded,0.01,representative_violation_rate,0.0010162601626016261
10,rf,10,guarded,0.01,rule_count,9.496
10,rf,10,guarded,0.01,candidate_violation_auroc,0.8786802773829522
10,rf,10,random_pruned_multibin,0.01,representative_violation_rate,0.002061855670103093
10,rf,10,random_pruned_multibin,0.01,rule_count,9.496
10,rf,10,random_pruned_multibin,0.01,candidate_violation_auroc,
10,rf,10,standard,0.05,representative_violation_rate,0.02044989775051125
10,rf,10,standard,0.05,rule_count,8.78
10,rf,10,standard,0.05,candidate_violation_auroc,
10,rf,10,multibin_noguard,0.05,representative_violation_rate,0.002
10,rf,10,multibin_noguard,0.05,rule_count,9.804
10,rf,10,multibin_noguard,0.05,candidate_violation_auroc,0.8786802773829522
10,rf,10,guarded,0.05,representative_violation_rate,0.0
10,rf,10,guarded,0.05,rule_count,8.808
10,rf,10,guarded,0.05,candidate_violation_auroc,0.8786802773829522
10,rf,10,random_pruned_multibin,0.05,representative_violation_rate,0.002254791431792559
10,rf,10,random_pruned_multibin,0.05,rule_count,8.808
10,rf,10,random_pruned_multibin,0.05,candidate_violation_auroc,
10,rf,10,standard,0.1,representative_violation_rate,0.02044989775051125
10,rf,10,standard,0.1,rule_count,8.78
10,rf,10,standard,0.1,candidate_violation_auroc,
10,rf,10,multibin_noguard,0.1,representative_violation_rate,0.002
10,rf,10,multibin_noguard,0.1,rule_count,9.804
10,rf,10,multibin_noguard,0.1,candidate_violation_auroc,0.8786802773829522
10,rf,10,guarded,0.1,representative_violation_rate,0.0
10,rf,10,guarded,0.1,rule_count,8.156
10,rf,10,guarded,0.1,candidate_violation_auroc,0.8786802773829522
10,rf,10,random_pruned_multibin,0.1,representative_violation_rate,0.0011918951132300357
10,rf,10,random_pruned_multibin,0.1,rule_count,8.156
10,rf,10,random_pruned_multibin,0.1,candidate_violation_auroc,
10,rf,10,standard,0.2,representative_violation_rate,0.02044989775051125
10,rf,10,standard,0.2,rule_count,8.78
10,rf,10,standard,0.2,candidate_violation_auroc,
10,rf,10,multibin_noguard,0.2,representative_violation_rate,0.002
10,rf,10,multibin_noguard,0.2,rule_count,9.804
10,rf,10,multibin_noguard,0.2,candidate_violation_auroc,0.8786802773829522
10,rf,10,guarded,0.2,representative_violation_rate,0.0
10,rf,10,guarded,0.2,rule_count,6.858
10,rf,10,guarded,0.2,candidate_violation_auroc,0.8786802773829522
10,rf,10,random_pruned_multibin,0.2,representative_violation_rate,0.002777777777777778
10,rf,10,random_pruned_multibin,0.2,rule_count,6.858
10,rf,10,random_pruned_multibin,0.2,candidate_violation_auroc,
11,logreg,2,standard,0.01,representative_violation_rate,0.026
11,logreg,2,standard,0.01,rule_count,2.0
11,logreg,2,standard,0.01,candidate_violation_auroc,
11,logreg,2,multibin_noguard,0.01,representative_violation_rate,0.004
11,logreg,2,multibin_noguard,0.01,rule_count,2.0
11,logreg,2,multibin_noguard,0.01,candidate_violation_auroc,0.9596011169955262
11,logreg,2,guarded,0.01,representative_violation_rate,0.0010131712259371835
11,logreg,2,guarded,0.01,rule_count,1.974
11,logreg,2,guarded,0.01,candidate_violation_auroc,0.9596011169955262
11,logreg,2,random_pruned_multibin,0.01,representative_violation_rate,0.004052684903748734
11,logreg,2,random_pruned_multibin,0.01,rule_count,1.974
11,logreg,2,random_pruned_multibin,0.01,candidate_violation_auroc,
11,logreg,2,standard,0.05,representative_violation_rate,0.026
11,logreg,2,standard,0.05,rule_count,2.0
11,logreg,2,standard,0.05,candidate_violation_auroc,
11,logreg,2,multibin_noguard,0.05,representative_violation_rate,0.004
11,logreg,2,multibin_noguard,0.05,rule_count,2.0
11,logreg,2,multibin_noguard,0.05,candidate_violation_auroc,0.9596011169955262
11,logreg,2,guarded,0.05,representative_violation_rate,0.0
11,logreg,2,guarded,0.05,rule_count,1.91
11,logreg,2,guarded,0.05,candidate_violation_auroc,0.9596011169955262
11,logreg,2,random_pruned_multibin,0.05,representative_violation_rate,0.0031413612565445027
11,logreg,2,random_pruned_multibin,0.05,rule_count,1.91
11,logreg,2,random_pruned_multibin,0.05,candidate_violation_auroc,
11,logreg,2,standard,0.1,representative_violation_rate,0.026
11,logreg,2,standard,0.1,rule_count,2.0
11,logreg,2,standard,0.1,candidate_violation_auroc,
11,logreg,2,multibin_noguard,0.1,representative_violation_rate,0.004
11,logreg,2,multibin_noguard,0.1,rule_count,2.0
11,logreg,2,multibin_noguard,0.1,candidate_violation_auroc,0.9596011169955262
11,logreg,2,guarded,0.1,representative_violation_rate,0.0
11,logreg,2,guarded,0.1,rule_count,1.84
11,logreg,2,guarded,0.1,candidate_violation_auroc,0.9596011169955262
11,logreg,2,random_pruned_multibin,0.1,representative_violation_rate,0.002173913043478261
11,logreg,2,random_pruned_multibin,0.1,rule_count,1.84
11,logreg,2,random_pruned_multibin,0.1,candidate_violation_auroc,
11,logreg,2,standard,0.2,representative_violation_rate,0.026
11,logreg,2,standard,0.2,rule_count,2.0
11,logreg,2,standard,0.2,candidate_violation_auroc,
11,logreg,2,multibin_noguard,0.2,representative_violation_rate,0.004
11,logreg,2,multibin_noguard,0.2,rule_count,2.0
11,logreg,2,multibin_noguard,0.2,candidate_violation_auroc,0.9596011169955262
11,logreg,2,guarded,0.2,representative_violation_rate,0.0
11,logreg,2,guarded,0.2,rule_count,1.626
11,logreg,2,guarded,0.2,candidate_violation_auroc,0.9596011169955262
11,logreg,2,random_pruned_multibin,0.2,representative_violation_rate,0.0024600246002460025
11,logreg,2,random_pruned_multibin,0.2,rule_count,1.626
11,logreg,2,random_pruned_multibin,0.2,candidate_violation_auroc,
11,logreg,10,standard,0.01,representative_violation_rate,0.022
11,logreg,10,standard,0.01,rule_count,8.232
11,logreg,10,standard,0.01,candidate_violation_auroc,
11,logreg,10,multibin_noguard,0.01,representative_violation_rate,0.003
11,logreg,10,multibin_noguard,0.01,rule_count,8.896
11,logreg,10,multibin_noguard,0.01,candidate_violation_auroc,0.8605209902751014
11,logreg,10,guarded,0.01,representative_violation_rate,0.0030425963488843813
11,logreg,10,guarded,0.01,rule_count,8.738
11,logreg,10,guarded,0.01,candidate_violation_auroc,0.8605209902751014
11,logreg,10,random_pruned_multibin,0.01,representative_violation_rate,0.003061224489795918
11,logreg,10,random_pruned_multibin,0.01,rule_count,8.738
11,logreg,10,random_pruned_multibin,0.01,candidate_violation_auroc,
11,logreg,10,standard,0.05,representative_violation_rate,0.022
11,logreg,10,standard,0.05,rule_count,8.232
11,logreg,10,standard,0.05,candidate_violation_auroc,
11,logreg,10,multibin_noguard,0.05,representative_violation_rate,0.003
11,logreg,10,multibin_noguard,0.05,rule_count,8.896
11,logreg,10,multibin_noguard,0.05,candidate_violation_auroc,0.8605209902751014
11,logreg,10,guarded,0.05,representative_violation_rate,0.0020964360587002098
11,logreg,10,guarded,0.05,rule_count,8.328
11,logreg,10,guarded,0.05,candidate_violation_auroc,0.8605209902751014
11,logreg,10,random_pruned_multibin,0.05,representative_violation_rate,0.0031746031746031746
11,logreg,10,random_pruned_multibin,0.05,rule_count,8.328
11,logreg,10,random_pruned_multibin,0.05,candidate_violation_auroc,
11,logreg,10,standard,0.1,representative_violation_rate,0.022
11,logreg,10,standard,0.1,rule_count,8.232
11,logreg,10,standard,0.1,candidate_violation_auroc,
11,logreg,10,multibin_noguard,0.1,representative_violation_rate,0.003
11,logreg,10,multibin_noguard,0.1,rule_count,8.896
11,logreg,10,multibin_noguard,0.1,candidate_violation_auroc,0.8605209902751014
11,logreg,10,guarded,0.1,representative_violation_rate,0.0011086474501108647
11,logreg,10,guarded,0.1,rule_count,7.848
11,logreg,10,guarded,0.1,candidate_violation_auroc,0.8605209902751014
11,logreg,10,random_pruned_multibin,0.1,representative_violation_rate,0.0011198208286674132
11,logreg,10,random_pruned_multibin,0.1,rule_count,7.848
11,logreg,10,random_pruned_multibin,0.1,candidate_violation_auroc,
11,logreg,10,standard,0.2,representative_violation_rate,0.022
11,logreg,10,standard,0.2,rule_count,8.232
11,logreg,10,standard,0.2,candidate_violation_auroc,
11,logreg,10,multibin_noguard,0.2,representative_violation_rate,0.003
11,logreg,10,multibin_noguard,0.2,rule_count,8.896
11,logreg,10,multibin_noguard,0.2,candidate_violation_auroc,0.8605209902751014
11,logreg,10,guarded,0.2,representative_violation_rate,0.0
11,logreg,10,guarded,0.2,rule_count,7.01
11,logreg,10,guarded,0.2,candidate_violation_auroc,0.8605209902751014
11,logreg,10,random_pruned_multibin,0.2,representative_violation_rate,0.0012330456226880395
11,logreg,10,random_pruned_multibin,0.2,rule_count,7.01
11,logreg,10,random_pruned_multibin,0.2,candidate_violation_auroc,
11,rf,2,standard,0.01,representative_violation_rate,0.027
11,rf,2,standard,0.01,rule_count,2.0
11,rf,2,standard,0.01,candidate_violation_auroc,
11,rf,2,multibin_noguard,0.01,representative_violation_rate,0.007
11,rf,2,multibin_noguard,0.01,rule_count,2.0
11,rf,2,multibin_noguard,0.01,candidate_violation_auroc,0.9603325829229387
11,rf,2,guarded,0.01,representative_violation_rate,0.003045685279187817
11,rf,2,guarded,0.01,rule_count,1.97
11,rf,2,guarded,0.01,candidate_violation_auroc,0.9603325829229387
